ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
"510522 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:02:27.850228,2.0,2.0,2025-09-04T10:07:26.59561,,ARDISA ENTREGA,230483,514019,,2025-09-04T11:32:34.987913,Orden No. 887055048,Picking,1.0,98,2.0,2025-09-04T09:43:19.924148,1145,Muy baja,jfernandez,2025-09-04T10:08:57.301539,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
510527 CANTOS Y HERRAJES ,00:05:13.706628,1.0,20.0,2025-09-04T10:07:02.076201,,ARDISA ENTREGA,230484,514020,,2025-09-04T11:49:22.955719,Orden No. 924006280,Picking,1.0,98,20.0,2025-09-04T09:43:19.924148,1145,Muy baja,jschmalbach,2025-09-04T11:39:45.883373,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
510522 HERRAMIENTAS,00:03:09.085802,1.0,1.0,2025-09-04T10:08:22.524145,,ARDISA ENTREGA,230481,514017,,2025-09-04T10:12:47.03632,Orden No. 887055048,Picking,1.0,98,1.0,2025-09-04T09:43:19.924148,1145,Muy baja,jgomez,2025-09-04T10:09:37.072032,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
510522 CANTOS Y HERRAJES ,00:14:39.714948,4.0,34.0,2025-09-04T10:07:02.076201,,ARDISA ENTREGA,230482,514018,,2025-09-04T12:06:24.740531,Orden No. 887055048,Picking,1.0,98,34.0,2025-09-04T09:43:19.924148,1145,Muy baja,jschmalbach,2025-09-04T11:51:44.635821,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
511536 CANTOS Y HERRAJES ,00:11:58.751636,1.0,10.0,2025-09-04T10:07:02.076201,,ARDISA ENTREGA,230487,514023,,2025-09-04T10:47:22.26013,Orden No. 893021846,Picking,1.0,98,10.0,2025-09-04T09:43:19.924148,1145,Muy baja,jschmalbach,2025-09-04T10:29:24.181392,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"510530 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:03:19.553914,1.0,100.0,2025-09-04T10:07:26.59561,,ARDISA ENTREGA,230486,514022,,2025-09-04T11:31:55.36813,Orden No. 924006293,Picking,1.0,98,100.0,2025-09-04T09:43:19.924148,1145,Muy baja,jfernandez,2025-09-04T10:09:09.560133,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
510530 CANTOS Y HERRAJES ,00:13:08.995782,4.0,29.0,2025-09-04T10:07:02.076201,,ARDISA ENTREGA,230485,514021,,2025-09-04T11:31:55.548208,Orden No. 924006293,Picking,1.0,98,29.0,2025-09-04T09:43:19.924148,1145,Muy baja,jschmalbach,2025-09-04T11:16:26.358511,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E514016,00:01:28.530897,1.0,590.0,2025-09-04T09:32:01.028286,,Orden de Compra,230480,514016,,2025-09-04T10:18:36.877705,,Entrada de almacen,0.8805970149253731,98,670.0,2025-09-04T09:31:18.760337,1145,Normal,dgarcia,2025-09-04T10:17:07.204131,Complete,2025-09-10T00:00:00,2025-09-05 15:39:43
514014 Canto,00:31:57.788237,1.0,5800.0,2025-09-04T12:07:24.341332,,ARDISA ENTREGA,230479,514015,,2025-09-04T13:17:50.601456,Orden No. 500116056,Picking,1.0,98,5800.0,2025-09-04T09:30:26.276171,1290,Muy baja,clobo,2025-09-04T12:27:16.936951,Complete,2025-09-08T00:00:00,2025-09-05 15:39:43
513149  -  CALLE 35 # 35 45 BARRIO EL PRADO,00:36:41.078303,3.0,40.068,2025-09-04T09:28:26.912437,MUELLE 2,ARDISA ENTREGA,230477,513149,,2025-09-04T10:25:53.938653,,Auditoria Picking,1.0,98,40.068,2025-09-04T09:27:52.928298,1145,Normal,sfiallo,2025-09-04T09:49:12.86035,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514008  -  CR 1 O 28 36 BRR GIRARDOT,00:00:06.666872,1.0,20.0,2025-09-04T09:28:46.863735,,CLIENTE RECOGE,230478,514008,,2025-09-04T09:48:59.752181,,Auditoria Picking,1.0,98,20.0,2025-09-04T09:27:52.928298,1145,Normal,sfiallo,2025-09-04T09:48:53.085309,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514008  -  CR 1 O 28 36 BRR GIRARDOT,,1.0,20.0,2025-09-04T09:23:12.233168,,CLIENTE RECOGE,230476,514009,,,Orden No. 893021907,Picking,1.0,98,20.0,2025-09-04T09:22:53.812166,1145,Muy baja,jmansilla,,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514004 Canto,00:11:11.031609,1.0,100.0,2025-09-04T12:19:17.223599,,ARDISA ENTREGA,230474,514005,,2025-09-04T12:46:28.334279,Orden No. 915015856,Picking,1.0,98,100.0,2025-09-04T09:16:17.797638,1290,Muy baja,clobo,2025-09-04T12:26:58.58411,Complete,2025-09-08T00:00:00,2025-09-05 15:39:43
"514004 Madera F5,F6,F7 Y F8",00:03:38.361873,1.0,4.0,2025-09-04T12:19:17.223599,,ARDISA ENTREGA,230475,514006,,2025-09-04T12:36:22.499033,Orden No. 915015856,Picking,1.0,98,4.0,2025-09-04T09:16:17.797638,1290,Muy baja,clobo,2025-09-04T12:26:06.316145,Complete,2025-09-08T00:00:00,2025-09-05 15:39:43
514001 Herraje,00:06:45.08392,2.0,5.0,2025-09-05T09:16:02.1965,,ARDISA ENTREGA,230473,514002,,2025-09-05T12:18:19.232122,Orden No. 897010836,Picking,1.0,98,5.0,2025-09-04T09:15:45.549388,1290,Muy baja,clobo,2025-09-05T11:37:14.606583,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
513933  -  CRA 16 27 65,00:00:26.402748,2.0,7.0,2025-09-04T09:10:28.596696,,PROYECTOS,230467,513933,,2025-09-04T11:23:50.241908,,Auditoria Picking,1.0,98,7.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T11:23:23.83916,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513920  -  CRA 16 27 65,01:36:06.724081,3.0,14.0,2025-09-04T09:10:28.596696,,PROYECTOS,230464,513920,,2025-09-04T11:26:43.457564,,Auditoria Picking,1.0,98,14.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T09:13:30.843937,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513924  -  CRA 16 27 65,00:36:37.305181,3.0,27.0,2025-09-04T09:10:28.596696,,PROYECTOS,230465,513924,,2025-09-04T11:25:58.93578,,Auditoria Picking,1.0,98,27.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T09:13:38.193954,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513948  -  CRA 16 27 65,01:52:32.790618,2.0,4650.0,2025-09-04T09:10:28.596696,,PROYECTOS,230471,513948,,2025-09-04T11:50:16.083364,,Auditoria Picking,1.0,98,4650.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T09:11:07.804118,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513945  -  CRA 16 27 65,00:03:36.867432,2.0,14.0,2025-09-04T09:10:28.596696,,PROYECTOS,230470,513945,,2025-09-04T11:21:15.286827,,Auditoria Picking,1.0,98,14.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T11:17:38.419395,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513941  -  CRA 16 27 65,00:00:57.713843,2.0,19.0,2025-09-04T09:10:28.596696,,PROYECTOS,230469,513941,,2025-09-04T11:22:35.808126,,Auditoria Picking,1.0,98,19.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T11:21:38.094283,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513937  -  CRA 16 27 65,00:00:20.743897,2.0,8.0,2025-09-04T09:10:28.596696,,PROYECTOS,230468,513937,,2025-09-04T11:23:07.68901,,Auditoria Picking,1.0,98,8.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T11:22:46.945113,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513928  -  CRA 16 27 65,00:14:01.028244,4.0,21.0,2025-09-04T09:10:28.596696,,PROYECTOS,230466,513928,,2025-09-04T11:25:18.152366,,Auditoria Picking,1.0,98,21.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T11:11:17.124122,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513916  -  CRA 16 27 65,01:37:45.730333,4.0,12.0,2025-09-04T09:10:28.596696,,PROYECTOS,230463,513916,,2025-09-04T11:27:47.289127,,Auditoria Picking,1.0,98,12.0,2025-09-04T09:10:10.495309,1145,Normal,sfiallo,2025-09-04T09:13:24.334157,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513449  -  TRANSVERSAL 144 # CORPOVISUR II CASA 67 LA CUMBRE,00:05:59.562361,1.0,8.0,2025-09-04T09:08:30.020286,,CLIENTE RECOGE,230462,513449,,2025-09-04T09:16:28.258506,,Auditoria Picking,1.0,98,8.0,2025-09-04T09:08:16.26434,1145,Normal,sfiallo,2025-09-04T09:10:28.696145,Complete,2025-09-03T00:00:00,2025-09-05 15:39:43
E513995,00:00:28.777401,1.0,670.0,2025-09-04T09:02:35.55215,,Orden de Compra,230461,513995,,2025-09-04T10:15:51.860121,,Entrada de almacen,1.0,98,670.0,2025-09-04T09:02:03.092351,1145,Normal,jvargas,2025-09-04T10:15:23.08272,Complete,2025-09-10T00:00:00,2025-09-05 15:39:43
513993 Madera Torres,,2.0,0.0,,,ARDISA ENTREGA,230460,513994,,,Orden No. 500116055,Picking,0.0,98,60.0,2025-09-04T09:00:28.161169,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
513990 Canto,,1.0,48.0,,,PRODUCCIÒN,230459,513991,,,Orden No. 144709,Picking,1.0,98,48.0,2025-09-04T09:00:13.236577,1290,Muy baja,,,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
"513449 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:14:38.720673,1.0,8.0,2025-09-04T08:53:53.116329,,CLIENTE RECOGE,230458,513988,,2025-09-04T09:10:42.756127,Orden No. 883072142,Picking,1.0,98,8.0,2025-09-04T08:53:35.798985,1145,Alta,jgomez,2025-09-04T08:55:57.89099,Complete,2025-09-03T00:00:00,2025-09-05 15:39:43
513970  -  CR 34 45C-01  BRR BELLAVISTA,00:21:04.348743,5.0,18.0,2025-09-04T08:46:52.279666,,CLIENTE RECOGE,230457,513970,,2025-09-04T09:19:18.688127,,Auditoria Picking,1.0,98,18.0,2025-09-04T08:46:35.366407,1145,Normal,sfiallo,2025-09-04T08:58:14.339384,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
Conteo1/230456/513962,21:37:40.069501,,,2025-09-04T08:42:11.575361,,Inventario Ciclico,230456,513962,1.0,2025-09-05T09:14:09.076112,,Conteo de Inventario,0.0,98,,2025-09-04T08:41:37.610026,1145,Normal,coyola,2025-09-04T08:42:42.953262,Complete,,2025-09-05 15:39:43
Conteo1/230455/513962,06:56:39.421103,,,2025-09-04T08:41:56.094129,,Inventario Ciclico,230455,513962,1.0,2025-09-04T16:37:17.284127,,Conteo de Inventario,0.0,98,,2025-09-04T08:41:35.376734,1145,Normal,osantana,2025-09-04T09:03:18.83896,Complete,,2025-09-05 15:39:43
E513974,00:00:26.901459,1.0,6.0,2025-09-04T08:32:35.888024,,Orden de Compra,230454,513974,,2025-09-04T08:57:16.279546,,Entrada de almacen,1.0,98,6.0,2025-09-04T08:32:21.474828,1145,Normal,jfernandez,2025-09-04T08:56:49.378087,Complete,2025-09-15T00:00:00,2025-09-05 15:39:43
E513973,00:00:49.764307,1.0,18.0,2025-09-04T08:31:57.504409,,Orden de Compra,230453,513973,,2025-09-04T08:56:42.694968,,Entrada de almacen,1.0,98,18.0,2025-09-04T08:31:46.680294,1145,Normal,jfernandez,2025-09-04T08:55:52.930661,Complete,2025-09-12T00:00:00,2025-09-05 15:39:43
E513972,00:34:05.128498,8.0,71.0,2025-09-04T08:31:11.571504,,Orden de Compra,230452,513972,,2025-09-04T09:06:38.874987,,Entrada de almacen,0.9861111111111112,98,72.0,2025-09-04T08:30:58.08384,1145,Normal,jfernandez,2025-09-04T08:32:33.746489,Complete,2025-09-10T00:00:00,2025-09-05 15:39:43
"513970 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:11:15.853387,5.0,18.0,2025-09-04T08:32:13.684139,,CLIENTE RECOGE,230451,513971,,2025-09-04T08:44:59.082054,Orden No. 883072149,Picking,1.0,98,18.0,2025-09-04T08:30:33.458448,1145,Muy alta,dquintero,2025-09-04T08:33:42.560525,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513967 Madera Torres,00:07:47.705525,5.0,150.0,2025-09-04T09:32:20.912303,,PRODUCCIÒN,230450,513968,,2025-09-04T10:20:15.241042,Orden No. 144708,Picking,1.0,98,150.0,2025-09-04T08:30:23.716242,1290,Muy baja,lortiz,2025-09-04T10:12:23.299265,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513742  -  CRA 16 27 65,04:08:15.136139,1.0,3.0,2025-09-04T07:31:42.642476,,FOCUSS PUNTOS DE VENTAS,230429,513742,,2025-09-04T13:53:26.803581,,Auditoria Picking,1.0,98,3.0,2025-09-04T07:26:28.760367,1145,Normal,sfiallo,2025-09-04T08:43:40.396638,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513745  -  CRA 16 27 65,00:36:44.094681,20.0,158.0,2025-09-04T07:31:42.642476,,FOCUSS PUNTOS DE VENTAS,230430,513745,,2025-09-04T09:20:18.304514,,Auditoria Picking,1.0,98,158.0,2025-09-04T07:26:28.760367,1145,Normal,sfiallo,2025-09-04T08:43:34.209833,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513751  -  CRA 16 27 65,06:10:40.634911,29.0,500.0,2025-09-04T07:31:42.642476,,FOCUSS PUNTOS DE VENTAS,230431,513751,,2025-09-04T15:57:36.804223,,Auditoria Picking,1.0,98,500.0,2025-09-04T07:26:28.760367,1145,Normal,hpinzon,2025-09-04T07:51:59.953769,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513757  -  CRA 16 27 65,07:10:19.945743,72.0,1561.0,2025-09-04T07:31:42.642476,,FOCUSS PUNTOS DE VENTAS,230432,513757,,2025-09-04T16:38:07.858431,,Auditoria Picking,1.0,98,1561.0,2025-09-04T07:26:28.760367,1145,Normal,hpinzon,2025-09-04T07:52:24.790954,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E513889,,17.0,0.0,,,Factura de Reserva de Proveedor,230428,513889,,,,Entrada de almacen,0.0,98,25322.0,2025-09-04T07:19:49.9433,1290,Normal,pgaitan,,Pending,2025-08-06T00:00:00,2025-09-05 15:39:43
513757 MADERA FILAS 1 Y 5 TORRES,00:11:49.539343,2.0,5.0,2025-09-04T07:22:24.14066,,FOCUSS PUNTOS DE VENTAS,230424,513760,,2025-09-04T15:44:19.195698,Orden No. 144704,Picking,1.0,98,5.0,2025-09-04T01:32:36.364941,1145,Muy baja,jvaca,2025-09-04T07:25:38.301442,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513757 CANTOS Y HERRAJES ,01:33:59.599916,39.0,1397.0,2025-09-04T07:22:24.14066,,FOCUSS PUNTOS DE VENTAS,230426,513762,,2025-09-04T10:48:24.680122,Orden No. 144704,Picking,1.0,98,1397.0,2025-09-04T01:32:36.364941,1145,Muy baja,jschmalbach,2025-09-04T07:31:18.896127,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513757 HERRAMIENTAS,00:19:09.153656,7.0,14.0,2025-09-04T07:22:24.14066,,FOCUSS PUNTOS DE VENTAS,230425,513761,,2025-09-04T08:26:20.664928,Orden No. 144704,Picking,1.0,98,14.0,2025-09-04T01:32:36.364941,1145,Muy baja,jgomez,2025-09-04T07:24:50.820554,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513757 MADERA ALT 10 PICKING,00:49:59.733934,15.0,122.0,2025-09-04T07:22:24.14066,,FOCUSS PUNTOS DE VENTAS,230422,513758,,2025-09-04T14:43:45.514395,Orden No. 144704,Picking,1.0,98,122.0,2025-09-04T01:32:36.364941,1145,Muy baja,jvaca,2025-09-04T07:25:16.952145,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513757 MADERA F2,3,4 ALTURAS SUPERIORES ",00:50:17.067799,6.0,19.0,2025-09-04T07:22:24.14066,,FOCUSS PUNTOS DE VENTAS,230423,513759,,2025-09-04T16:05:53.214206,Orden No. 144704,Picking,1.0,98,19.0,2025-09-04T01:32:36.364941,1145,Muy baja,jvaca,2025-09-04T07:25:33.535275,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513757 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:03:03.678605,3.0,4.0,2025-09-04T07:22:24.14066,,FOCUSS PUNTOS DE VENTAS,230427,513763,,2025-09-04T08:09:59.082539,Orden No. 144704,Picking,1.0,98,4.0,2025-09-04T01:32:36.364941,1145,Muy baja,jfernandez,2025-09-04T07:28:09.136128,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513751 CANTOS Y HERRAJES ,01:18:16.016676,19.0,268.0,2025-09-04T07:23:51.898929,,FOCUSS PUNTOS DE VENTAS,230420,513754,,2025-09-04T13:26:06.519664,Orden No. 144703,Picking,1.0,98,268.0,2025-09-04T01:32:09.068167,1145,Muy baja,jschmalbach,2025-09-04T07:31:39.116168,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513751 HERRAMIENTAS,00:15:38.313712,6.0,6.0,2025-09-04T07:23:51.898929,,FOCUSS PUNTOS DE VENTAS,230419,513753,,2025-09-04T08:24:54.29614,Orden No. 144703,Picking,1.0,98,6.0,2025-09-04T01:32:09.068167,1145,Muy baja,jgomez,2025-09-04T07:33:13.384002,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513751 PERFILERIA,00:06:02.976759,1.0,2.0,2025-09-04T07:23:51.898929,,FOCUSS PUNTOS DE VENTAS,230418,513752,,2025-09-04T07:47:32.943794,Orden No. 144703,Picking,1.0,98,2.0,2025-09-04T01:32:09.068167,1145,Muy baja,abarragan,2025-09-04T07:25:11.320133,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513751 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:07:10.622052,3.0,224.0,2025-09-04T07:23:51.898929,,FOCUSS PUNTOS DE VENTAS,230421,513755,,2025-09-04T08:10:23.899919,Orden No. 144703,Picking,1.0,98,224.0,2025-09-04T01:32:09.068167,1145,Muy baja,jfernandez,2025-09-04T07:27:58.745748,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513745 CANTOS Y HERRAJES ,00:48:04.15366,16.0,151.0,2025-09-04T07:25:35.11367,,FOCUSS PUNTOS DE VENTAS,230416,513748,,2025-09-04T08:39:58.351374,Orden No. 144702,Picking,1.0,98,151.0,2025-09-04T01:31:53.771779,1145,Muy baja,jschmalbach,2025-09-04T07:31:50.598718,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513745 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:01:10.169427,1.0,4.0,2025-09-04T07:25:35.11367,,FOCUSS PUNTOS DE VENTAS,230417,513749,,2025-09-04T08:09:35.862321,Orden No. 144702,Picking,1.0,98,4.0,2025-09-04T01:31:53.771779,1145,Muy baja,jfernandez,2025-09-04T07:27:51.524893,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513745 MADERA ALT 10 PICKING,00:05:06.309082,1.0,1.0,2025-09-04T07:25:35.11367,,FOCUSS PUNTOS DE VENTAS,230414,513746,,2025-09-04T11:15:48.503453,Orden No. 144702,Picking,1.0,98,1.0,2025-09-04T01:31:53.771779,1145,Muy baja,dquintero,2025-09-04T08:45:39.510248,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513745 HERRAMIENTAS,00:15:42.184894,2.0,2.0,2025-09-04T07:25:35.11367,,FOCUSS PUNTOS DE VENTAS,230415,513747,,2025-09-04T08:24:12.724127,Orden No. 144702,Picking,1.0,98,2.0,2025-09-04T01:31:53.771779,1145,Muy baja,jgomez,2025-09-04T07:33:21.387306,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513742 MADERA F2,3,4 ALTURAS SUPERIORES ",00:10:05.27348,1.0,3.0,2025-09-04T07:26:24.489757,,FOCUSS PUNTOS DE VENTAS,230413,513743,,2025-09-04T13:57:54.19098,Orden No. 144701,Picking,1.0,98,3.0,2025-09-04T01:31:48.166639,1145,Muy baja,dquintero,2025-09-04T08:45:46.564868,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513737 Herraje,00:20:10.34585,7.0,7.0,2025-09-04T06:33:43.472454,,FOCUSS PUNTOS DE VENTAS,230411,513739,,2025-09-04T10:49:44.372899,Orden No. 144699,Picking,1.0,98,7.0,2025-09-04T01:31:37.914464,1290,Muy baja,imendez,2025-09-04T08:40:10.11612,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513737 Formica,00:17:26.365956,2.0,2.0,2025-09-04T06:33:43.472454,,FOCUSS PUNTOS DE VENTAS,230412,513740,,2025-09-04T12:19:52.249107,Orden No. 144699,Picking,1.0,98,2.0,2025-09-04T01:31:37.914464,1290,Muy baja,imendez,2025-09-04T08:39:30.216135,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513737 Canto,00:05:55.048973,1.0,20.0,2025-09-04T06:33:43.472454,,FOCUSS PUNTOS DE VENTAS,230410,513738,,2025-09-04T10:41:28.075489,Orden No. 144699,Picking,1.0,98,20.0,2025-09-04T01:31:37.914464,1290,Muy baja,imendez,2025-09-04T08:41:21.444793,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513732 PERFILERIA BOG,00:06:57.37663,1.0,8.0,2025-09-04T08:36:03.863535,,FOCUSS REGIONALES,230407,513733,,2025-09-04T11:48:14.740155,Orden No. 144698,Picking,1.0,98,8.0,2025-09-04T01:31:22.254795,1290,Muy baja,jmunar,2025-09-04T08:39:41.13285,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513732 Canto,00:29:41.171319,6.0,294.0,2025-09-04T08:36:03.863535,,FOCUSS REGIONALES,230408,513734,,2025-09-04T11:00:58.702531,Orden No. 144698,Picking,1.0,98,294.0,2025-09-04T01:31:22.254795,1290,Muy baja,jmunar,2025-09-04T08:39:45.515602,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513732 Herraje,01:05:46.256997,8.0,774.0,2025-09-04T08:36:03.863535,,FOCUSS REGIONALES,230409,513735,,2025-09-04T10:26:34.815053,Orden No. 144698,Picking,1.0,98,774.0,2025-09-04T01:31:22.254795,1290,Muy baja,jmunar,2025-09-04T08:40:05.300311,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513723 Canto,00:48:08.362382,9.0,151.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230401,513725,,2025-09-04T11:06:32.890119,Orden No. 144697,Picking,1.0,98,151.0,2025-09-04T01:30:53.365718,1290,Muy baja,clobo,2025-09-04T06:22:43.696061,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513723 Formica,00:03:33.614346,1.0,1.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230406,513730,,2025-09-04T07:55:59.548951,Orden No. 144697,Picking,1.0,98,1.0,2025-09-04T01:30:53.365718,1290,Muy baja,clobo,2025-09-04T06:22:12.648114,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513723 Madera Torres,00:12:34.648612,1.0,5.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230405,513729,,2025-09-04T11:20:49.216654,Orden No. 144697,Picking,1.0,98,5.0,2025-09-04T01:30:53.365718,1290,Muy baja,jluque,2025-09-04T11:06:54.321609,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513723 Madera F5,F6,F7 Y F8",00:03:15.660565,1.0,1.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230404,513728,,2025-09-04T11:28:23.038285,Orden No. 144697,Picking,1.0,98,1.0,2025-09-04T01:30:53.365718,1290,Muy baja,jluque,2025-09-04T11:07:17.151323,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513723 Madera F5,F6,F7 Y F8<A10",00:03:38.96488,1.0,5.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230403,513727,,2025-09-04T11:26:46.275925,Orden No. 144697,Picking,1.0,98,5.0,2025-09-04T01:30:53.365718,1290,Muy baja,jluque,2025-09-04T11:21:10.586727,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513723 Herraje,01:40:32.533463,14.0,387.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230402,513726,,2025-09-04T10:18:50.961182,Orden No. 144697,Picking,1.0,98,387.0,2025-09-04T01:30:53.365718,1290,Muy baja,clobo,2025-09-04T06:22:21.798302,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513723 PERFILERIA BOG,00:09:07.521553,1.0,9.0,2025-09-04T06:15:33.659697,,FOCUSS REGIONALES,230400,513724,,2025-09-04T07:40:07.288141,Orden No. 144697,Picking,1.0,98,9.0,2025-09-04T01:30:53.365718,1290,Muy baja,clobo,2025-09-04T06:24:36.000132,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513714 Canto,00:25:08.960553,5.0,73.0,2025-09-04T06:17:20.218542,,FOCUSS REGIONALES,230394,513716,,2025-09-04T07:55:35.549668,Orden No. 144696,Picking,1.0,98,73.0,2025-09-04T01:30:31.931523,1290,Muy baja,jmunar,2025-09-04T06:20:19.73416,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513714 PERFILERIA BOG,00:07:34.549614,1.0,7.0,2025-09-04T06:17:20.218542,,FOCUSS REGIONALES,230393,513715,,2025-09-04T08:17:26.372123,Orden No. 144696,Picking,1.0,98,7.0,2025-09-04T01:30:31.931523,1290,Muy baja,jmunar,2025-09-04T06:17:56.520114,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513714 Herraje,00:58:21.221528,12.0,101.0,2025-09-04T06:17:20.218542,,FOCUSS REGIONALES,230395,513717,,2025-09-04T07:29:59.877997,Orden No. 144696,Picking,1.0,98,101.0,2025-09-04T01:30:31.931523,1290,Muy baja,jmunar,2025-09-04T06:20:10.87839,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513714 Madera F5,F6,F7 Y F8<A10",00:14:58.943046,5.0,411.0,2025-09-04T06:17:20.218542,,FOCUSS REGIONALES,230396,513718,,2025-09-04T12:21:11.608076,Orden No. 144696,Picking,1.0,98,411.0,2025-09-04T01:30:31.931523,1290,Muy baja,jluque,2025-09-04T11:32:23.896164,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"513714 Madera F5,F6,F7 Y F8",00:29:27.444078,2.0,2.0,2025-09-04T06:17:20.218542,,FOCUSS REGIONALES,230397,513719,,2025-09-04T13:19:27.125416,Orden No. 144696,Picking,1.0,98,2.0,2025-09-04T01:30:31.931523,1290,Muy baja,jmunar,2025-09-04T11:31:50.356227,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
